ds,yhat,yhat_lower,yhat_upper
2019-02-07,931.0254452712861,-1648.643627960354,3580.387441257856
2019-02-08,1484.0044710564484,-1205.7018732521858,4214.998805960839
2019-02-09,1854.6601875681822,-732.9275216780693,4618.070454168048
2019-02-10,1549.5320041623595,-1231.9798995417675,4286.947023078993
2019-02-11,1373.781419287694,-1240.2790800256744,4104.253715275329
2019-02-12,1661.77586226389,-1059.2103466297287,4507.141235717863
2019-02-13,1133.987794731015,-1794.1371976808662,3612.9081330496156
2019-02-14,503.73236481511753,-2192.869773181743,3190.319898448908
2019-02-15,1076.5755929495779,-1606.9656653335326,3864.277617912053
2019-02-16,1477.8724360397482,-918.9838583639389,4110.693020979868
2019-02-17,1213.7249551172551,-1651.6581121357995,3988.7958295357053
2019-02-18,1088.614461625808,-1692.6523187586397,4075.8366380727707
2019-02-19,1436.0008111689162,-1183.8642974790894,4375.478472394754
2019-02-20,975.2423225722232,-1802.7800385282883,3968.623316761662
2019-02-21,418.35910106212714,-2330.847583123341,2996.0931465567905
2019-02-22,1069.4711123909922,-1633.2471067296228,4006.1839082212323
2019-02-23,1552.3696208511524,-1027.9326589928369,4376.495267785639
2019-02-24,1371.511399437878,-1311.4951206165742,3989.674954346818
2019-02-25,1329.6887081536227,-1490.7627346644476,4190.7132946281245
2019-02-26,1758.667289910812,-985.2443059957709,4542.8342955490625
2019-02-27,1376.144925596515,-1442.1720618165045,4144.327700394605
2019-02-28,892.552397274342,-1795.3592254077903,3603.745862963586
2019-03-01,1610.527306322427,-1064.0533732235658,4155.5551517652975
2019-03-02,2152.51851147099,-643.2027981944849,4901.031448595964
2019-03-03,2021.8098201497573,-845.1208322946688,4729.6134968207
2019-03-04,2020.2152462138063,-683.7501522599271,4818.378769620132
2019-03-05,2478.7375091709855,-546.0356843576519,5030.111860234036
2019-03-06,2114.541864303815,-518.4122506442014,4910.81929984613
2019-03-07,1637.7667930854302,-1030.8669199289172,4418.646548521071
2019-03-08,2351.001820820402,-468.6393098295572,5035.289946681378
2019-03-09,2876.8901895573717,115.59474418171934,5615.239874670549
2019-03-10,2719.1451255521188,-9.621619357448314,5694.243323077086
2019-03-11,2680.232258991159,-99.73728255697273,5490.205624423823
2019-03-12,3092.0102471443156,339.27189459873557,5983.643739950835
2019-03-13,2672.6821869230034,-259.4567587207527,5363.837236992677
2019-03-14,2133.5799497821663,-647.0737594922888,5072.191669168101
2019-03-15,2778.6123998410876,50.13103016564121,5564.234372987947
2019-03-16,3231.835989311435,600.6915783752263,5996.566307157166
2019-03-17,2998.437288170284,191.73689181357219,5967.269642141738
2019-03-18,2882.3808541218777,72.13736221629337,5914.043552212313
2019-03-19,3217.0153506737142,538.2043822374344,5855.8537976975795
2019-03-20,2721.991342835594,27.554106302618827,5383.593785681138
2019-03-21,2110.0137122061074,-561.1577814756149,4991.192587974645
2019-03-22,2686.260406394228,150.58374132185915,5596.966962126203
2019-03-23,3075.9266976903546,201.3517059910302,5975.777541581447
2019-03-24,2785.185099036489,-46.60272982146804,5394.545722694774
2019-03-25,2618.8148309187786,20.929076184347483,5416.7954303047645
2019-03-26,2910.794120041462,408.5308096765388,5777.607974957681
2019-03-27,2381.209009876371,-282.94802170230827,5151.785695667194
2019-03-28,1743.001748361498,-960.072268034716,4674.2814522287645
2019-03-29,2301.3904629781214,-450.8844359766502,5221.901929246955
2019-03-30,2681.4191671627636,-123.54437317071168,5429.034318443995
